state,county,total_population,life_expectancy,percent_fair_or_poor_health,percent_frequent_physical_distress,percent_adults_with_obesity,percent_frequent_mental_distress,percent_insufficient_sleep,per_capita_income,percent_homeowners,percent_below_poverty,percent_unemployed_CDC,percent_limited_access_to_healthy_foods,percent_severe_housing_cost_burden,percent_no_highschool_diploma,high_school_graduation_rate,percent_vaccinated,percent_fair_or_poor_health_score,percent_frequent_physical_distress_score,percent_adults_with_obesity_score,percent_frequent_mental_distress_score,percent_insufficient_sleep_score,health_score,percent_limited_access_to_healthy_foods_score,percent_severe_housing_cost_burden_score,qof_score,per_capita_income_score,percent_homeowners_score,percent_below_poverty_score,percent_unemployed_CDC_score,wealth_avg_score,high_school_graduation_rate_score,percent_no_highschool_diploma_score,education_avg_score
Alabama,Geneva,26765,73.79484144,23.0846693,15.22383675,38.7,15.80666054,36.92114575,20189.0,70.80828323,22.8,10.3,0.930784798,11.67278448,22.3,90.28776978,46.0,13.618797510496002,13.11285193608181,10.485651214128037,10.270525312870092,10.332422869209182,11.564049768557023,24.67611001369606,16.245473262312785,20.460791638004423,4.762299951079741,18.87674025412558,14.923224568138195,16.387959866220733,13.737556159891062,21.734726257396453,14.541832669322709,18.13827946335958
Alabama,Franklin,31573,74.64628269,25.36802147,15.93641365,34.3,16.13812802,38.42066779,18193.0,70.56199822,22.3,9.7,4.120619394,7.884652232,24.3,92.10526316,38.0,11.882146131703593,12.063662441657883,12.913907284768218,9.644859148883057,8.749274879256745,11.050769977253898,23.56612681905188,19.324164635812565,21.445145727432223,3.8904710322174854,18.806885241257987,15.163147792706333,16.88963210702341,13.687534043301303,22.345771637977407,13.545816733067731,17.94579418552257
Alabama,Fayette,16783,74.58653626,22.19934392,14.82965737,41.0,15.30841029,38.91526204,20201.0,77.90413128,17.3,8.8,1.354458699,10.2124431,20.8,91.80327869,45.0,14.292150295080653,13.693236824245503,9.216335540838852,11.211004670371665,8.227097897630301,11.327965045633395,24.528682021439323,17.432322114103656,20.98050206777149,4.767541407505765,20.889370080192684,17.562380038387715,17.64214046822743,15.2153579985784,22.244243776896177,15.288844621513945,18.76654419920506
Alabama,Etowah,103363,73.03473169,21.48386406,14.87629511,35.5,15.06259797,40.83559392,21287.0,71.90344792,18.4,8.5,9.400616626,9.344396083,17.5,90.27205276,36.0,14.83632350747093,13.624567987448145,12.251655629139076,11.67499121685023,6.1996721747889225,11.71744210313946,21.72881895279542,18.137801407874647,19.933310180335035,5.24189321406108,19.187367131141293,17.034548944337807,17.892976588628763,14.839196469542236,21.72944215976331,16.93227091633466,19.330856538048984
Alabama,Escambia,37875,72.90735933,26.05489189,16.25681005,39.4,16.34386849,39.74832963,17420.0,68.78909741,25.2,15.2,7.219940028,10.52069645,19.5,87.79220779,35.0,11.359732428895455,11.591914708983367,10.099337748344372,9.256510793738869,7.347571458256986,9.931013427643808,22.487640234553773,17.181798408127335,19.834719321340554,3.5528338807743376,18.304028778757417,13.771593090211127,12.290969899665548,11.979856412352108,20.895712678187195,15.936254980079681,18.415983829133438
Alabama,Greene,8587,74.79660472,33.98515564,19.44458471,35.5,18.4575285,45.23545272,13679.0,68.73096447,37.9,18.2,21.34247572,18.97983393,23.1,77.52808989,30.0,5.328204022296241,6.898274368042195,12.251655629139076,5.266841730488835,1.554440274566545,6.259883204906578,17.573348658576826,10.306887005370896,13.940117831973861,1.918809839960864,18.28754025080466,7.677543186180422,9.78260869565218,9.416625493149532,17.4448930506993,14.14342629482072,15.79415967276001
Alabama,DeKalb,70937,74.45845024,25.95898149,16.34335966,29.2,16.11928499,35.81592162,18685.0,71.19240778,19.8,6.3,2.166964609,9.858682434,27.4,92.74292743,40.0,11.432679095024717,11.464480123946302,15.72847682119205,9.680426578598912,11.499283584278402,11.961069240608078,24.245950149767985,17.719830532341362,20.982890341054674,4.105370745684534,18.98569136480425,16.362763915547028,19.73244147157191,14.79656687440193,22.560155806213018,12.001992031872504,17.28107391904276
Alabama,Dallas,41426,71.18507134,29.82689782,18.00303087,43.1,18.03002783,42.32435318,17611.0,59.78819785,34.3,14.9,11.55627093,16.61131775,21.0,86.19329389,34.0,8.49085421325531,9.020800574791906,8.05739514348786,6.0737767103570945,4.627887187892647,7.2541427659569635,20.97870480772255,12.231827808377574,16.605266308050062,3.6362603955552446,15.751059945681815,9.404990403071018,12.541806020066893,10.333529191093742,20.35815421261431,15.189243027888445,17.773698620251377
Alabama,Dale,49607,75.05295351,23.43310703,14.86292591,37.2,15.04696997,40.84584768,22834.0,60.1981789,20.5,10.4,10.55938033,12.9055881,14.2,90.31620553,41.0,13.353785887594313,13.644252633679102,11.313465783664459,11.704490070888,6.188846578965439,11.240968190958261,21.325597970862212,15.243548930838585,18.2845734508504,5.917604304982878,15.867344860964396,16.02687140115163,16.304347826086946,13.529042098296463,21.74428642079075,18.57569721115538,20.159991815973065
Alabama,Cullman,81316,74.53974581,21.78649369,13.85632217,36.9,14.65504739,35.37426646,21041.0,74.58184185,17.1,6.1,3.10960625,9.941378473,17.8,90.51987768,41.0,14.606152195700417,15.126363643811246,11.479028697571746,12.444269120128354,11.965569147380961,13.124276560918545,23.917934276658492,17.652621795891818,20.785278036275155,5.134443357327556,19.947053002582,17.658349328214975,19.89966555183947,15.659877809991,21.812761457772993,16.78286852589642,19.297814991834706
Alabama,Crenshaw,13896,74.65904212,22.14693624,14.36408775,38.0,15.04905077,37.55186144,20455.0,73.81094527,18.2,7.4,17.03906038,8.762440502,21.7,89.08045977,36.0,14.332010055185606,14.37873582684712,10.871964679911702,11.700562427204773,9.666533172212823,12.189961232272404,19.07083028755028,18.610768429533053,18.840799358541666,4.878485568523307,19.728399863621235,17.130518234165066,18.81270903010033,15.137528174102483,21.328825904384075,14.840637450199203,18.08473167729164
Alabama,Covington,37729,73.99450382,22.66880625,14.01217506,31.7,14.89160768,35.91244884,21738.0,74.0271855,19.0,10.7,4.370326751,10.01214026,19.1,94.90291262,39.0,13.93509087455088,14.896887758663112,14.348785871964683,11.997746374681498,11.397373195339597,13.315176815039953,23.4792348622725,17.595112266406574,20.537173564339536,5.438884618072541,19.789733129698373,16.746641074856043,16.053511705685615,14.507192632078143,23.28634770710059,16.135458167330682,19.710902937215636
Alabama,Elmore,80957,75.91196924,18.63386282,12.63679153,34.3,13.82924658,38.42432624,24771.0,73.70552105,14.3,7.5,6.943021714,10.28326675,13.2,86.1572536,39.0,17.003951720076458,16.921985611932982,12.913907284768218,14.003021203470183,8.745412403341533,13.917655644717874,22.584000928369882,17.374762307312366,19.979381617841124,6.763662729750506,19.698497880367537,19.001919385796548,18.729096989966557,16.048294246470284,20.346037385691233,19.073705179282868,19.70987128248705
Alaska,Nome,9879,70.48595707,24.78950635,16.96860003,40.3,15.48862462,35.60215423,20033.0,60.31304348,27.0,17.4,38.09334495,12.76923077,15.1,75.49668874,4.0,12.322147938696105,10.543883865923164,9.602649006622517,10.87083854443199,11.724972440306061,11.012898359195967,11.7444623068212,15.354369279258592,13.549415793039895,4.694161017541407,15.899924459348929,12.907869481765836,10.4515050167224,10.988364993844643,16.76193139456697,18.127490039840637,17.444710717203805
Alaska,North Slope,9681,76.11376899,16.33393667,11.53653442,40.1,11.19636694,33.56203351,49982.0,50.2543235,11.2,10.0,13.19718346,9.607731666,11.6,68.14814815,41.743917845438254,18.753208786943297,18.541990696264563,9.713024282560706,18.972750676172353,13.878867435492879,15.971968375486759,20.407708012319723,17.923783275813463,19.165745644066593,17.775525892794747,13.046920885828898,20.489443378119,16.63879598662208,16.98767153584118,14.291335445804195,19.87051792828685,17.080926687045523
Alaska,Northwest Arctic,7723,71.17804498,23.52824347,16.81157019,42.1,15.61197125,35.20411423,21028.0,55.59139785,24.5,22.6,34.05510868,8.778391651,20.9,75.80645161,41.743917845438254,13.281427872974334,10.775092677826947,8.609271523178808,10.63801385576923,12.145210495573764,11.089803285064615,13.149668207253603,18.597804609473812,15.873736408363708,5.128765112866028,14.560701190178527,14.107485604606524,6.103678929765898,9.975157709354244,16.86607437130177,15.239043824701191,16.05255909800148
Alaska,Petersburg,3196,79.03083023,12.25377501,9.627888939,25.0,10.25668043,28.0942693,34788.0,68.29059829,9.3,5.8,0.662112296,11.74408414,7.6,89.58333333,41.743917845438254,21.856461305600952,21.35225691068281,18.046357615894042,20.74646933497425,19.651560125355147,20.330621058501443,24.76960136978611,16.18752659260734,20.478563981196725,11.138968481375358,18.16263705360905,21.40115163147793,20.1505016722408,17.713314709675785,21.49789313138784,21.862549800796813,21.680221466092327
Alaska,Prince of Wales-Hyder,6374,73.24652768,18.48660272,13.0062837,44.9,12.94921826,33.07834928,25564.0,72.83531409,14.9,13.6,14.76499609,7.222969942,9.5,77.47747748,41.743917845438254,17.115953477433976,16.377949869213992,7.064017660044151,15.664131195842117,14.389525962723454,14.122315633051539,19.86214816610289,19.86192715962521,19.86203766286405,7.110035641903697,19.451676856269202,18.714011516314777,13.628762541806033,14.726121639073428,17.427877044109735,20.916334661354583,19.17210585273216
Alaska,Sitka,8921,80.93171222,12.52473811,9.969992214,26.6,10.46637675,30.07379916,35655.0,57.90508284,9.0,4.5,4.132906236,13.36092226,7.4,87.03703704,31.0,21.650374637324596,20.848548241291454,17.16335540838853,20.35065405880721,17.561635045687893,19.51491347829994,23.561851303276754,14.873489688268094,19.217670495772424,11.517663708155705,15.216942894649323,21.54510556621881,21.23745819397994,17.379292590750943,20.641822565895644,21.962151394422307,21.301986980158976
Alaska,Valdez-Cordova,9522,79.1797026,12.21057082,9.344698622,34.8,10.230343,29.7949753,35457.0,73.10054963,8.5,9.0,15.31539856,7.507713404,7.2,66.66666667,41.743917845438254,21.889321158373072,21.769222862735106,12.637969094922742,20.79618292617593,17.856008467174746,18.98974090187632,19.670621780140195,19.63051041313156,19.650566096635877,11.431179677126284,19.526906899947633,21.785028790786946,17.474916387959873,17.554507938955183,13.793258025147926,22.061752988047807,17.927505506597868
Alaska,Southeast Fairbanks,6970,78.79672096,14.79708249,10.32349532,32.8,10.93836608,28.12695807,30757.0,73.55524734,13.6,9.4,18.82424123,6.108374384,9.3,76.62337662,21.0,19.92209546406935,20.32805460044871,13.74172185430464,19.459743874966847,19.61704835484491,18.613732829726892,18.449631700831894,20.76778141832156,19.608706559576728,9.378275910266265,19.655875018563194,19.337811900191937,17.14046822742474,16.378107764111533,17.140726405325445,21.015936254980083,19.078331330152764
Alaska,Wrangell,2401,78.14592363,15.08049451,11.07394525,42.6,11.63412314,29.19640123,29782.0,68.34264432,9.9,7.2,6.566581991,6.146341463,11.9,90.0,41.743917845438254,19.706540508611333,19.223101320813683,8.333333333333336,18.14645772455148,18.48796405734278,16.779479388930522,22.7149926001169,20.736924808535576,21.72595870432624,8.952407575651687,18.177399121732307,21.11324376199616,18.979933110367888,16.80574589243701,21.637977407208176,19.721115537848604,20.67954647252839
Alaska,Yakutat,646,77.46718930478346,16.43724912,11.83673809,31.9,11.81261716,33.35269154,31084.0,62.5,7.9,7.1,25.35433057,4.716981132,5.5,88.73248582714568,41.743917845438254,18.674632336452554,18.099974491765764,14.238410596026487,17.809538794259964,14.099884072913014,16.584488058283558,16.177322836913262,21.89859473782481,19.037958787369035,9.521105597875462,16.5202215527265,22.07293666026871,19.063545150501675,16.794452240343084,21.211836278626166,22.908366533864537,22.06010140624535
Alaska,Yukon-Koyukuk,5600,71.14723773,22.92893292,16.56336856,30.5,15.25253296,34.53122622,20812.0,71.66841553,23.5,18.4,49.74586879,8.943577431,17.1,67.13615024,31.0,13.737246080369985,11.140541715951656,15.011037527593825,11.316476720646222,12.8556243955219,12.812185288016718,7.689673493065831,18.463554799114277,13.076614146090055,5.034418897197567,19.12070375350515,14.587332053742799,9.615384615384606,12.089459829957532,13.951099462076387,17.13147410358566,15.541286782831023
Alaska,Matanuska-Susitna,98679,79.26293342,13.21390288,11.05139516,34.4,10.52542082,34.53830633,30078.0,76.89368179,9.7,9.9,7.623940924,13.5053821,7.6,83.22717622,32.0,21.126215918507405,19.256303796962314,12.858719646799113,20.239204583332025,12.8481494390917,17.265718676938512,22.34705795930241,14.75608426678103,18.55157111304172,9.081696834160319,20.60277138656532,21.20921305182341,16.72240802675585,16.904022324826222,19.360938750672403,21.862549800796813,20.61174427573461
Alaska,Skagway,1014,77.46718930478346,11.60499358,9.06592394,32.6,9.960625091,28.37188813,39412.0,51.5,5.3,6.7,0.050508891,4.021447721,3.5,88.73248582714568,24.0,22.349905628271678,22.17968728793015,13.852097130242829,21.305292807732457,19.358458936467358,19.809088358128896,24.982424160719674,22.463868749458683,23.72314645508918,13.158676357537214,13.400238158107705,23.32053742802303,19.397993311036792,17.319361313676183,21.211836278626166,23.904382470119522,22.558109374372844
Alaska,Lake and Peninsula,1411,77.46718930478346,21.61919975,15.09674979,37.8,14.62274921,34.38953129,22684.0,69.17647059,18.8,11.7,43.51634435,4.838709677,13.7,88.73248582714568,41.743917845438254,14.73339111021469,13.299973218444833,10.982339955849891,12.505234009909884,13.00522142553018,12.905231943989895,9.857393238690287,21.799663497607938,15.828528368149112,5.852086099657558,18.413901314132023,16.842610364683303,15.21739130434782,14.081497270705176,21.211836278626166,18.82470119521912,20.018268736922643
Alaska,Dillingham,4980,73.56282155,23.02420086,15.07724956,35.6,14.73566061,34.9436369,23520.0,60.28169014,16.5,11.2,32.19756974,9.958847737,13.2,67.0886076,26.0,13.66478805066722,13.328685118107671,12.196467991169985,12.292106488294792,12.420214230375606,12.780452375723055,13.796045611706694,17.6384241731962,15.717234892451447,6.21724089733734,15.891031559333852,17.946257197696738,15.635451505016725,13.922495289846163,13.935115519096287,19.073705179282868,16.504410349189577
Alaska,Kodiak Island,13918,81.8148615,13.28274724,9.432363092,34.1,9.488553606,29.34238286,32066.0,54.99656986,9.2,3.6,4.606255646,14.11619283,9.3,86.1878453,42.0,21.07385489672246,21.64014677149744,13.024282560706407,22.19635806441346,18.333841264919883,19.25369671165193,23.397137467972065,14.259666084368064,18.828401776170065,9.950031448738557,14.391987240046303,21.44913627639155,21.989966555183948,16.94528038009009,20.356322384346427,21.015936254980083,20.686129319663255
Alaska,Aleutians East,3299,91.14716056,16.83452091,10.60585293,50.5,9.158111043,35.90732098,31025.0,61.86046512,15.5,2.6,34.93750965,10.20979021,15.6,88.88888889,41.743917845438254,18.372478945082,19.912314715977786,3.973509933774835,22.82008963171603,11.402787027904367,15.296236050891002,12.842614591098721,17.43447817123767,15.138546381168197,9.495335103780839,16.33882717037382,18.426103646833013,22.826086956521742,16.771588219377353,21.26441934171598,17.878486055776897,19.571452698746437
Alaska,Aleutians West,5714,84.65844406,15.17262647,9.154826625,44.3,8.286391194,34.42104981,35083.0,28.1462585,7.7,1.1,8.574047789,8.579088472,12.5,90.625,41.743917845438254,19.636467614264568,22.048788064101714,7.395143487858721,24.465516851288754,12.97194516799398,17.303572237101548,22.016444373698775,18.75978231714818,20.388113345423477,11.267820951848488,6.776303096087711,22.16890595009597,24.080267558528426,16.073324389140147,21.848103819257666,19.42231075697211,20.635207288114888
Alaska,Anchorage,299321,79.31356057,14.99110713,10.32867486,31.8,9.991899612,29.73926991,37864.0,60.85670835,8.1,6.0,5.113838821,12.81612928,6.7,80.60910869,38.0,19.774525955080428,20.320428309231644,14.293598233995592,21.2462601400795,17.914820457832803,18.709926619243994,23.220511132913614,15.316253915613842,19.26838252426373,12.482528478579916,16.054126765406888,21.976967370441457,19.98327759197324,17.624225051600376,18.480738532140933,22.310756972111548,20.39574775212624
Alaska,Bristol Bay,942,77.46718930478346,15.38526942,11.17726965,41.8,11.68098607,31.39145517,41420.0,52.85285285,7.3,5.7,17.66323306,4.04040404,7.4,85.36585366,32.0,19.474737559146526,19.070967740567582,8.774834437086096,18.05800093341682,16.170495463851367,16.30980722681368,18.853633701174047,22.44846256721428,20.651048134194163,14.035746732825494,13.783954378777041,22.36084452975048,20.234113712374587,17.6036648384319,20.07996693786982,21.962151394422307,21.021059166146063
Alaska,Denali,2125,77.69342052,13.48901921,10.18323472,25.3,10.79740824,29.99909218,38337.0,78.09076682,11.3,1.2,22.93371496,4.628099174,3.8,64.70588235,41.743917845438254,20.91697042405405,20.534572588895415,17.880794701986762,19.725810853955863,17.640508314681256,19.33973137671467,17.019636934065076,21.970830895234272,19.495233914649674,12.689129219372425,20.942306424342295,20.441458733205373,23.99665551839464,19.517387473828684,13.13403790680473,23.754980079681275,18.444508993243
Alaska,Kusilvak,7993,68.21813755,36.93195283,24.12967829,23.2,21.24781325,37.63225084,11701.0,74.29078014,36.0,26.4,41.8397067,10.29923452,21.6,61.81818182,20.0,3.086955619937399,0.0,19.03973509933775,0.0,9.581660583728919,6.3416702606008135,10.44082148833728,17.361784979031654,13.901303233684466,1.054843105737648,19.864497756944782,8.589251439539346,2.926421404682273,8.108753426726013,12.16318646449704,14.890438247011957,13.526812355754497
Alaska,Bethel,17885,72.08765427,23.96387468,17.40063468,31.0,16.69073623,35.17538821,18231.0,61.0794208,26.6,19.3,41.98759872,10.16654238,19.1,61.67664671,10.0,12.950099420258475,9.9077613421547,14.735099337748348,8.60177564959551,12.175538519843656,11.674054853920136,10.38935873944496,17.469626553719266,13.929492646582112,3.907068977566566,16.11729577865915,13.099808061420347,8.862876254180613,10.49676226795667,12.115602040747712,16.135458167330682,14.125530104039196
Alaska,Haines,2528,84.7948385,12.7128327,10.23435711,27.0,10.94181761,29.51001767,32673.0,67.44639376,5.3,3.8,7.440981694,3.249475891,4.5,78.26086957,27.0,21.50731535222672,20.459300608400625,16.942604856512144,19.453228890344576,18.15685772922103,19.303861487341017,22.410723226103293,23.091265803735396,22.750994514919345,10.215161786288348,17.92319122494887,23.32053742802303,21.82274247491639,18.32040822854416,17.69125523466918,23.406374501992033,20.548814868330606
Alaska,Hoonah-Angoon,2107,82.28631224,17.06799513,12.30626743,32.2,12.52419237,30.84262071,31451.0,73.84230288,12.3,10.2,38.76796357,4.651162791,9.4,90.90909091,41.743917845438254,18.194905230697202,17.40864524596533,14.072847682119207,16.466394869465432,16.74993754538663,16.57854611472676,11.509711786548754,21.952086629181494,16.730899207865125,9.681406806904747,19.737293974757137,19.961612284069098,16.47157190635452,16.462971243021375,21.943615825040347,20.96613545816733,21.454875641603838
